0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"(0.6004703044891357, 0.556268572807312, 0.04955843836069107)","(0.6161608099937439, 0.5612322688102722, 0.009763117879629135)","(0.6166127920150757, 0.5630842447280884, 0.009683753363788128)","(0.6169771552085876, 0.5650428533554077, 0.009584405459463596)","(0.6158662438392639, 0.5593808889389038, 0.054322924464941025)","(0.6162919998168945, 0.559680700302124, 0.05455726385116577)","(0.6167666912078857, 0.5600267648696899, 0.054719675332307816)","(0.6100630760192871, 0.5789027214050293, -0.06708888709545135)","(0.6082967519760132, 0.5730890035629272, 0.13648885488510132)","(0.5870586037635803, 0.5614196062088013, 0.031127383932471275)","(0.5860509872436523, 0.5585488080978394, 0.08989118039608002)","(0.5433005690574646, 0.605649471282959, -0.1382077932357788)","(0.5147809386253357, 0.5832937359809875, 0.25328919291496277)","(0.40544021129608154, 0.6149657964706421, -0.25165748596191406)","(0.40559470653533936, 0.5882110595703125, 0.27909472584724426)","(0.4371253550052643, 0.5428736209869385, -0.16803456842899323)","(0.4296807050704956, 0.529572606086731, 0.1887454390525818)","(0.4424004852771759, 0.526353657245636, -0.20248843729496002)","(0.43668824434280396, 0.5131946206092834, 0.1865258812904358)","(0.44895240664482117, 0.5263041853904724, -0.16419203579425812)","(0.44228410720825195, 0.5119747519493103, 0.13984575867652893)","(0.4502467215061188, 0.5306956768035889, -0.14978159964084625)","(0.44369375705718994, 0.5178729295730591, 0.1671801507472992)","(0.5116027593612671, 0.45700541138648987, -0.14868104457855225)","(0.4941568672657013, 0.44792693853378296, 0.148341104388237)","(0.5392157435417175, 0.3435654640197754, -0.18075031042099)","(0.5362349152565002, 0.3383815884590149, 0.09762942045927048)","(0.5329782366752625, 0.2115158587694168, -0.16118234395980835)","(0.5311394333839417, 0.21391001343727112, 0.13037361204624176)","(0.5139992833137512, 0.19870787858963013, -0.15878063440322876)","(0.5140426754951477, 0.20153312385082245, 0.1274113953113556)","(0.566374659538269, 0.14851495623588562, -0.22477081418037415)","(0.5677527189254761, 0.15875861048698425, 0.02260054461658001)"
"(0.6005899310112, 0.5563856363296509, 0.050232890993356705)","(0.6162880659103394, 0.561308741569519, 0.009967271238565445)","(0.6167392730712891, 0.5631535649299622, 0.009892803616821766)","(0.6170969605445862, 0.5651088953018188, 0.009797892533242702)","(0.6159470677375793, 0.559462308883667, 0.05434976518154144)","(0.6163389682769775, 0.5597667098045349, 0.05458204448223114)","(0.616780161857605, 0.560123085975647, 0.05474177375435829)","(0.6101011037826538, 0.5789071321487427, -0.06784638017416)","(0.6082834005355835, 0.5730974078178406, 0.13539671897888184)","(0.5871769189834595, 0.5615875124931335, 0.031427767127752304)","(0.586209237575531, 0.5587171316146851, 0.0899910256266594)","(0.5430882573127747, 0.6052029728889465, -0.1382516622543335)","(0.5144850611686707, 0.5829898118972778, 0.2454352080821991)","(0.4048163592815399, 0.6147114038467407, -0.25296032428741455)","(0.40337780117988586, 0.5886719226837158, 0.270108163356781)","(0.43740496039390564, 0.5428729057312012, -0.16886675357818604)","(0.4296647012233734, 0.5295799970626831, 0.18565766513347626)","(0.4425012469291687, 0.526430070400238, -0.20258130133152008)","(0.4366970360279083, 0.5132494568824768, 0.18382418155670166)","(0.4489632546901703, 0.5263460874557495, -0.16473905742168427)","(0.44229042530059814, 0.5119560956954956, 0.1375148743391037)","(0.45026496052742004, 0.5307309031486511, -0.15099845826625824)","(0.4436817467212677, 0.5178406238555908, 0.16440704464912415)","(0.5115931034088135, 0.45700135827064514, -0.14866720139980316)","(0.4941798746585846, 0.44796162843704224, 0.14832347631454468)","(0.5393729209899902, 0.3436596095561981, -0.1799670159816742)","(0.5362260341644287, 0.3386547267436981, 0.0961267352104187)","(0.5332666039466858, 0.2112233191728592, -0.15940579771995544)","(0.5313625931739807, 0.21384111046791077, 0.12977683544158936)","(0.5141863226890564, 0.19870847463607788, -0.1569833755493164)","(0.5142619013786316, 0.20155315101146698, 0.12699156999588013)","(0.5668684244155884, 0.1484939157962799, -0.22232501208782196)","(0.568079948425293, 0.15791621804237366, 0.023927273228764534)"
"(0.6008879542350769, 0.5563915967941284, 0.04888853058218956)","(0.6165235042572021, 0.5613108277320862, 0.00874418206512928)","(0.6169720888137817, 0.5631549954414368, 0.008669047616422176)","(0.6173153519630432, 0.5651105046272278, 0.008574746549129486)","(0.6161167025566101, 0.5594627261161804, 0.05310828983783722)","(0.6164594292640686, 0.5597673654556274, 0.05333986133337021)","(0.616841197013855, 0.5601242780685425, 0.05349903553724289)","(0.6101612448692322, 0.578886866569519, -0.06838096678256989)","(0.6082831621170044, 0.5730603337287903, 0.1346917599439621)","(0.5874119400978088, 0.5616272687911987, 0.030508654192090034)","(0.5864996314048767, 0.5587383508682251, 0.08906149119138718)","(0.5427440404891968, 0.6045366525650024, -0.13858826458454132)","(0.5143970251083374, 0.5819541811943054, 0.2436506748199463)","(0.403854101896286, 0.6145249009132385, -0.2542182207107544)","(0.4027252495288849, 0.5886862277984619, 0.26907140016555786)","(0.43746498227119446, 0.542829692363739, -0.169658824801445)","(0.4297478497028351, 0.5295643210411072, 0.18013380467891693)","(0.44250768423080444, 0.526435911655426, -0.20369264483451843)","(0.4367835223674774, 0.5128313899040222, 0.17764900624752045)","(0.4489574730396271, 0.5263386368751526, -0.1656702309846878)","(0.4423767030239105, 0.5119135975837708, 0.13108596205711365)","(0.45026135444641113, 0.5307093262672424, -0.1517503261566162)","(0.44372284412384033, 0.5177279114723206, 0.15863822400569916)","(0.5115573406219482, 0.45700329542160034, -0.1490008533000946)","(0.49422135949134827, 0.4480067789554596, 0.1486477255821228)","(0.5394354462623596, 0.3436644673347473, -0.17975983023643494)","(0.5362104177474976, 0.33866843581199646, 0.09634330868721008)","(0.5333718061447144, 0.2109508216381073, -0.15905220806598663)","(0.531414806842804, 0.21374261379241943, 0.13056789338588715)","(0.5141630172729492, 0.19868746399879456, -0.1564619094133377)","(0.5142105221748352, 0.20156781375408173, 0.1278270035982132)","(0.5669503808021545, 0.1483711302280426, -0.22152794897556305)","(0.5681095719337463, 0.15699836611747742, 0.025153610855340958)"
"(0.6013549566268921, 0.5563825368881226, 0.04861845076084137)","(0.6168912053108215, 0.5612955689430237, 0.008086973801255226)","(0.6173370480537415, 0.5631343126296997, 0.008009596727788448)","(0.6176602840423584, 0.5650817155838013, 0.007916909642517567)","(0.616417407989502, 0.5594415068626404, 0.052685074508190155)","(0.6167147159576416, 0.5597423315048218, 0.052915748208761215)","(0.6170303225517273, 0.5600965023040771, 0.05307217314839363)","(0.6102437376976013, 0.5787673592567444, -0.06854867935180664)","(0.6083248853683472, 0.5729069113731384, 0.13450834155082703)","(0.5877573490142822, 0.5616254210472107, 0.03010520152747631)","(0.586870014667511, 0.5587278604507446, 0.0889195129275322)","(0.5426391363143921, 0.6037276983261108, -0.13861945271492004)","(0.5143957138061523, 0.5810726881027222, 0.2424020916223526)","(0.4031916856765747, 0.6144567728042603, -0.2526406943798065)","(0.40274155139923096, 0.588680624961853, 0.2673189640045166)","(0.4374638497829437, 0.5428043007850647, -0.1664552539587021)","(0.42994868755340576, 0.5295035243034363, 0.17324817180633545)","(0.44250136613845825, 0.5264427065849304, -0.20035748183727264)","(0.43690091371536255, 0.5123652815818787, 0.1698402613401413)","(0.44894272089004517, 0.5263333320617676, -0.16330841183662415)","(0.44248369336128235, 0.5117209553718567, 0.12361571192741394)","(0.450246125459671, 0.5306774377822876, -0.14888042211532593)","(0.44380903244018555, 0.5174558162689209, 0.15167304873466492)","(0.5115092992782593, 0.4570658206939697, -0.14897869527339935)","(0.4942651391029358, 0.4481683671474457, 0.14862565696239471)","(0.5395015478134155, 0.343730092048645, -0.17991812527179718)","(0.5362414121627808, 0.33879247307777405, 0.09209665656089783)","(0.533452570438385, 0.21069200336933136, -0.1602148413658142)","(0.531416654586792, 0.2136816531419754, 0.12639972567558289)","(0.5141400098800659, 0.19863110780715942, -0.15759441256523132)","(0.5141896605491638, 0.2015792429447174, 0.12368421256542206)","(0.567296028137207, 0.1481129676103592, -0.22169797122478485)","(0.5681278109550476, 0.15623560547828674, 0.02336127683520317)"
"(0.6019043326377869, 0.556374728679657, 0.047046463936567307)","(0.6173080205917358, 0.5612843632698059, 0.0072489771991968155)","(0.6177440285682678, 0.5631140470504761, 0.0071733188815414906)","(0.6180436611175537, 0.5650466680526733, 0.007075993809849024)","(0.6168081760406494, 0.5594305992126465, 0.05151038244366646)","(0.617082417011261, 0.5597285032272339, 0.05174174904823303)","(0.6173518896102905, 0.5600796937942505, 0.05190127715468407)","(0.6103628277778625, 0.5786246061325073, -0.0688251405954361)","(0.6084476709365845, 0.5727570056915283, 0.13436853885650635)","(0.588164746761322, 0.5616081357002258, 0.02942548505961895)","(0.5873196721076965, 0.558692216873169, 0.08778315037488937)","(0.5426009893417358, 0.6033554673194885, -0.13863912224769592)","(0.5145426988601685, 0.5807737112045288, 0.24229484796524048)","(0.4028363525867462, 0.6144187450408936, -0.25258851051330566)","(0.4028090536594391, 0.5886729955673218, 0.2678038477897644)","(0.43739059567451477, 0.5428032279014587, -0.1656382828950882)","(0.4301815927028656, 0.5294610261917114, 0.1694382280111313)","(0.44243404269218445, 0.5264488458633423, -0.19962084293365479)","(0.4370170533657074, 0.5119956135749817, 0.1656520813703537)","(0.44889160990715027, 0.5263283848762512, -0.16245117783546448)","(0.4425729513168335, 0.5114812850952148, 0.11903373152017593)","(0.45019420981407166, 0.5306562781333923, -0.14797276258468628)","(0.4439026713371277, 0.517160177230835, 0.1475919783115387)","(0.5114409327507019, 0.45713940262794495, -0.14896897971630096)","(0.4943639039993286, 0.44833606481552124, 0.14861556887626648)","(0.5395370125770569, 0.3438088297843933, -0.18070225417613983)","(0.5362608432769775, 0.33888840675354004, 0.0888129472732544)","(0.5335037708282471, 0.21049180626869202, -0.16165363788604736)","(0.5314285755157471, 0.21362538635730743, 0.12333107739686966)","(0.5141235589981079, 0.19853101670742035, -0.1591397076845169)","(0.5141699910163879, 0.20158234238624573, 0.12061487138271332)","(0.5675486326217651, 0.1479288786649704, -0.22430314123630524)","(0.5682113766670227, 0.15575356781482697, 0.020231978967785835)"
"(0.6026567816734314, 0.5563006401062012, 0.04667919501662254)","(0.6179332137107849, 0.5612170696258545, 0.0067889876663684845)","(0.6183605790138245, 0.5630331635475159, 0.006712100934237242)","(0.6186306476593018, 0.5649440288543701, 0.006615581922233105)","(0.617361307144165, 0.5593661069869995, 0.05108227580785751)","(0.6175876259803772, 0.559660792350769, 0.05131280794739723)","(0.6177841424942017, 0.5600093007087708, 0.05147126689553261)","(0.6105595827102661, 0.5784017443656921, -0.06888944655656815)","(0.6085709929466248, 0.5725396275520325, 0.13394704461097717)","(0.588700532913208, 0.5615147948265076, 0.0290656890720129)","(0.5878182053565979, 0.5585649609565735, 0.08749464154243469)","(0.5425900220870972, 0.603142499923706, -0.138666033744812)","(0.5147334933280945, 0.5805443525314331, 0.24199949204921722)","(0.40262311697006226, 0.6143838167190552, -0.2547945976257324)","(0.40286165475845337, 0.588664174079895, 0.2627692222595215)","(0.43736109137535095, 0.5428093671798706, -0.17039741575717926)","(0.4303666949272156, 0.5293778777122498, 0.15629714727401733)","(0.4424143135547638, 0.526462972164154, -0.20459312200546265)","(0.4370802044868469, 0.5116243362426758, 0.15151752531528473)","(0.4488833546638489, 0.5263242125511169, -0.16650018095970154)","(0.4426190257072449, 0.5111848711967468, 0.10568059980869293)","(0.45018523931503296, 0.5306545495986938, -0.15240517258644104)","(0.44395655393600464, 0.5168205499649048, 0.13455906510353088)","(0.5113822221755981, 0.45719560980796814, -0.14896148443222046)","(0.4944756329059601, 0.4484153687953949, 0.14860548079013824)","(0.5395806431770325, 0.3438465893268585, -0.1805431842803955)","(0.5362855195999146, 0.3389763832092285, 0.08790261298418045)","(0.5335131883621216, 0.2103855311870575, -0.16168244183063507)","(0.5314337015151978, 0.21359583735466003, 0.1223306730389595)","(0.51410973072052, 0.19851726293563843, -0.15920938551425934)","(0.5141326189041138, 0.2016001045703888, 0.11958938091993332)","(0.5675765872001648, 0.14778289198875427, -0.2245354801416397)","(0.5682464838027954, 0.15544192492961884, 0.01926608383655548)"
"(0.6033219695091248, 0.5562647581100464, 0.04767033830285072)","(0.6184409260749817, 0.5611838698387146, 0.0080129848793149)","(0.618859589099884, 0.5629888772964478, 0.007939770817756653)","(0.6191097497940063, 0.564882755279541, 0.007841970771551132)","(0.6178337931632996, 0.5593357682228088, 0.05222383141517639)","(0.6180276870727539, 0.559627115726471, 0.05245664343237877)","(0.6181779503822327, 0.5599714517593384, 0.05261746048927307)","(0.6107408404350281, 0.5782703757286072, -0.06692113727331161)","(0.6087014675140381, 0.5724039673805237, 0.1352628767490387)","(0.5892239212989807, 0.5614532828330994, 0.030282866209745407)","(0.588306188583374, 0.5584849119186401, 0.08859208226203918)","(0.5426060557365417, 0.6030744314193726, -0.13673214614391327)","(0.5148098468780518, 0.5804865956306458, 0.2421703189611435)","(0.40244874358177185, 0.6143738627433777, -0.25457412004470825)","(0.40288853645324707, 0.5886330604553223, 0.26041507720947266)","(0.437332421541214, 0.5428298115730286, -0.17287224531173706)","(0.4304918050765991, 0.5293266773223877, 0.15041369199752808)","(0.44239988923072815, 0.5264885425567627, -0.20721983909606934)","(0.4371239244937897, 0.5113630890846252, 0.1454160213470459)","(0.4488767385482788, 0.5263277888298035, -0.16890479624271393)","(0.4426597058773041, 0.5109578371047974, 0.09962756931781769)","(0.4501798748970032, 0.5306674242019653, -0.15488462150096893)","(0.4440070688724518, 0.5165631175041199, 0.1286538541316986)","(0.5113716125488281, 0.45735517144203186, -0.1488724648952484)","(0.4945071041584015, 0.44855061173439026, 0.1485098898410797)","(0.5396223068237305, 0.3439420461654663, -0.18039511144161224)","(0.5362650752067566, 0.33901122212409973, 0.0865645483136177)","(0.5335254073143005, 0.2101578712463379, -0.16178248822689056)","(0.5314294695854187, 0.21346306800842285, 0.11982234567403793)","(0.5140746235847473, 0.19843605160713196, -0.15937715768814087)","(0.5140654444694519, 0.20158860087394714, 0.11692024767398834)","(0.5676490068435669, 0.1476721316576004, -0.2253824919462204)","(0.5682773590087891, 0.15515677630901337, 0.014849547296762466)"
"(0.6039677262306213, 0.5562152862548828, 0.049703534692525864)","(0.6190589070320129, 0.5611518621444702, 0.009940744377672672)","(0.6194929480552673, 0.5629490613937378, 0.009871295653283596)","(0.6197496652603149, 0.5648314952850342, 0.009773477911949158)","(0.6183586716651917, 0.5593141317367554, 0.0542004369199276)","(0.6185067296028137, 0.559607982635498, 0.05443422123789787)","(0.618591845035553, 0.5599552989006042, 0.054596059024333954)","(0.611138105392456, 0.5781916379928589, -0.06553001701831818)","(0.6089136004447937, 0.5723363161087036, 0.1367037296295166)","(0.5898006558418274, 0.5613844990730286, 0.032112859189510345)","(0.5888350605964661, 0.5584107637405396, 0.09047950059175491)","(0.5427466034889221, 0.6030471324920654, -0.13507404923439026)","(0.5150713920593262, 0.5804998278617859, 0.24219994246959686)","(0.4023703634738922, 0.6143608093261719, -0.25400254130363464)","(0.4029208719730377, 0.5886300206184387, 0.26072248816490173)","(0.4372621774673462, 0.5428616404533386, -0.17183798551559448)","(0.4305875599384308, 0.5293208956718445, 0.1548258513212204)","(0.44237571954727173, 0.5265336632728577, -0.20599579811096191)","(0.4371611177921295, 0.5112804770469666, 0.1504499614238739)","(0.44887030124664307, 0.5263494253158569, -0.16799820959568024)","(0.4427016079425812, 0.5108712911605835, 0.10452044010162354)","(0.4501754343509674, 0.5306965112686157, -0.15398535132408142)","(0.44406551122665405, 0.5164403319358826, 0.1331532746553421)","(0.5113963484764099, 0.4574924111366272, -0.1486118584871292)","(0.4945880174636841, 0.44864407181739807, 0.1482405811548233)","(0.5396302342414856, 0.34401676058769226, -0.17970089614391327)","(0.5362505912780762, 0.3389955163002014, 0.08702592551708221)","(0.5335232019424438, 0.21001756191253662, -0.16153079271316528)","(0.531423807144165, 0.21330904960632324, 0.11953579634428024)","(0.5140602588653564, 0.19839851558208466, -0.1591031849384308)","(0.514043390750885, 0.20157606899738312, 0.1165093183517456)","(0.5675346851348877, 0.14762911200523376, -0.22489848732948303)","(0.5682525038719177, 0.15491241216659546, 0.01366306934505701)"
"(0.6043862104415894, 0.5561255812644958, 0.05110075697302818)","(0.6195176243782043, 0.5611070990562439, 0.011109193786978722)","(0.6199703216552734, 0.5629045367240906, 0.011041696183383465)","(0.6202398538589478, 0.5647850632667542, 0.010944630950689316)","(0.6187012791633606, 0.5592712163925171, 0.055667754262685776)","(0.6187894344329834, 0.5595690011978149, 0.05590347200632095)","(0.6188099980354309, 0.5599213242530823, 0.05606614053249359)","(0.6115070581436157, 0.5781562924385071, -0.06535805761814117)","(0.6090079545974731, 0.5722917914390564, 0.13791309297084808)","(0.590254545211792, 0.5613083243370056, 0.033038925379514694)","(0.5892347097396851, 0.5583103895187378, 0.09179782122373581)","(0.5428842902183533, 0.6030530333518982, -0.13502317667007446)","(0.5151920914649963, 0.5805129408836365, 0.24228313565254211)","(0.4022543728351593, 0.6145811080932617, -0.25544947385787964)","(0.4027511179447174, 0.5886873602867126, 0.26120099425315857)","(0.4371330142021179, 0.5431467890739441, -0.17697864770889282)","(0.430590957403183, 0.5293039083480835, 0.15716184675693512)","(0.44233620166778564, 0.5266572833061218, -0.2114812582731247)","(0.4371512830257416, 0.5111832022666931, 0.15319228172302246)","(0.4488648772239685, 0.5264276266098022, -0.17314258217811584)","(0.44270244240760803, 0.5107212066650391, 0.10727094858884811)","(0.45017194747924805, 0.5307914018630981, -0.15911555290222168)","(0.44406938552856445, 0.5162593126296997, 0.13557417690753937)","(0.5116079449653625, 0.4575481414794922, -0.14859871566295624)","(0.4946640729904175, 0.4486455023288727, 0.14822830259799957)","(0.539628267288208, 0.3440108895301819, -0.17778229713439941)","(0.536196231842041, 0.3389289975166321, 0.08905816823244095)","(0.5335214138031006, 0.2099444419145584, -0.1586085855960846)","(0.5314194560050964, 0.21316871047019958, 0.1214573085308075)","(0.5140475034713745, 0.19838714599609375, -0.15598179399967194)","(0.5140130519866943, 0.20155170559883118, 0.11836037039756775)","(0.5674817562103271, 0.14756853878498077, -0.22168852388858795)","(0.5682659149169922, 0.15473607182502747, 0.014320973306894302)"
"(0.6045402884483337, 0.5561144948005676, 0.05066954717040062)","(0.6197212934494019, 0.5611060261726379, 0.01072772964835167)","(0.6201843023300171, 0.562904953956604, 0.010659615509212017)","(0.620464563369751, 0.5647866725921631, 0.010562916286289692)","(0.6188336610794067, 0.5592681765556335, 0.05531422421336174)","(0.6188861727714539, 0.559566080570221, 0.05554956942796707)","(0.6188737154006958, 0.5599186420440674, 0.05571204796433449)","(0.611705482006073, 0.5781618356704712, -0.06552839279174805)","(0.6090503931045532, 0.5722876191139221, 0.13788919150829315)","(0.5904669761657715, 0.5612956285476685, 0.03269433602690697)","(0.5894104838371277, 0.5582785606384277, 0.0914834663271904)","(0.5429050922393799, 0.6030579805374146, -0.13504280149936676)","(0.515173614025116, 0.5805237889289856, 0.24228152632713318)","(0.4022071361541748, 0.6147977709770203, -0.2550487816333771)","(0.40245214104652405, 0.5888936519622803, 0.2625502943992615)","(0.43695804476737976, 0.5433126091957092, -0.17530708014965057)","(0.43053779006004333, 0.5292981863021851, 0.1617642492055893)","(0.4421987235546112, 0.5268293619155884, -0.20967291295528412)","(0.43702128529548645, 0.511142373085022, 0.15845541656017303)","(0.4488558769226074, 0.5265320539474487, -0.17164576053619385)","(0.4426596760749817, 0.5106420516967773, 0.11203617602586746)","(0.45016178488731384, 0.5308944582939148, -0.1575235277414322)","(0.44405093789100647, 0.5161767601966858, 0.14010116457939148)","(0.5118514895439148, 0.4575773775577545, -0.14823365211486816)","(0.4946802258491516, 0.44864290952682495, 0.14785653352737427)","(0.5395931005477905, 0.3439878821372986, -0.17582133412361145)","(0.5359476208686829, 0.3387076258659363, 0.08935681730508804)","(0.533593475818634, 0.2097126692533493, -0.156238853931427)","(0.5314471125602722, 0.21286949515342712, 0.12192651629447937)","(0.514178991317749, 0.19824883341789246, -0.15359625220298767)","(0.5141039490699768, 0.2014128863811493, 0.11884995549917221)","(0.5674775242805481, 0.1471945345401764, -0.22013673186302185)","(0.5683026909828186, 0.15433120727539062, 0.014710822142660618)"
"(0.604540228843689, 0.5561107397079468, 0.049460068345069885)","(0.619725227355957, 0.5611175894737244, 0.009465442970395088)","(0.6201897263526917, 0.562928318977356, 0.009397042915225029)","(0.6204734444618225, 0.5648219585418701, 0.009301886893808842)","(0.6188334822654724, 0.5592656135559082, 0.05441092327237129)","(0.6188837289810181, 0.5595635175704956, 0.05464315041899681)","(0.6188668012619019, 0.5599158406257629, 0.05480388179421425)","(0.6117338538169861, 0.5782248973846436, -0.06691133230924606)","(0.6090462803840637, 0.5722877979278564, 0.1378450244665146)","(0.5904936194419861, 0.5612909197807312, 0.03146755322813988)","(0.5894299149513245, 0.5582560300827026, 0.09072509407997131)","(0.5428744554519653, 0.6032049059867859, -0.1364174485206604)","(0.5152052044868469, 0.5805569887161255, 0.2425035834312439)","(0.4022086262702942, 0.6147700548171997, -0.2593342065811157)","(0.4024302065372467, 0.5888878703117371, 0.2634962797164917)","(0.4368574917316437, 0.5434237718582153, -0.1823444813489914)","(0.43051275610923767, 0.5292741656303406, 0.16455411911010742)","(0.4421006143093109, 0.5269165635108948, -0.21797487139701843)","(0.43688079714775085, 0.5110238194465637, 0.16146546602249146)","(0.4488510489463806, 0.5265865921974182, -0.17984892427921295)","(0.44258832931518555, 0.5104800462722778, 0.1148887351155281)","(0.4501574635505676, 0.5309582948684692, -0.1646156907081604)","(0.4440210461616516, 0.5160465240478516, 0.14290712773799896)","(0.5120033621788025, 0.45759114623069763, -0.14824838936328888)","(0.49478447437286377, 0.448622465133667, 0.1478721797466278)","(0.539560854434967, 0.34398993849754333, -0.17596891522407532)","(0.5356936454772949, 0.3386399745941162, 0.08959437161684036)","(0.5335820913314819, 0.20971837639808655, -0.1562480479478836)","(0.5314061641693115, 0.21286816895008087, 0.12227928638458252)","(0.5141753554344177, 0.19825181365013123, -0.15359987318515778)","(0.5140888094902039, 0.20141711831092834, 0.11922861635684967)","(0.5674591660499573, 0.14704629778862, -0.22011680901050568)","(0.568291962146759, 0.1540711373090744, 0.01536540873348713)"
"(0.6045090556144714, 0.5560887455940247, 0.04332205280661583)","(0.6197114586830139, 0.5611261129379272, 0.002873704768717289)","(0.6201794147491455, 0.562954306602478, 0.002800248097628355)","(0.6204668283462524, 0.5648691058158875, 0.0027110720984637737)","(0.6187967658042908, 0.5592637658119202, 0.0485382080078125)","(0.6188313961029053, 0.5595611929893494, 0.04876554384827614)","(0.6187926530838013, 0.5599138736724854, 0.048923514783382416)","(0.6117377281188965, 0.5783251523971558, -0.07391370087862015)","(0.6089587211608887, 0.5723101496696472, 0.13412466645240784)","(0.59048992395401, 0.5612868666648865, 0.025346487760543823)","(0.5894267559051514, 0.5582355260848999, 0.08553146570920944)","(0.5425825119018555, 0.6037278175354004, -0.14418266713619232)","(0.5155697464942932, 0.5807977914810181, 0.2423948496580124)","(0.4022628366947174, 0.6149879693984985, -0.2735987603664398)","(0.4024626910686493, 0.5888679623603821, 0.2642657458782196)","(0.43685176968574524, 0.543626606464386, -0.20690400898456573)","(0.43045899271965027, 0.5292690396308899, 0.16583415865898132)","(0.44205978512763977, 0.5270607471466064, -0.24526043236255646)","(0.43664854764938354, 0.5109966993331909, 0.16218414902687073)","(0.4488465189933777, 0.5267124772071838, -0.20762988924980164)","(0.442354291677475, 0.5104185342788696, 0.11500830948352814)","(0.4501548707485199, 0.5311152935028076, -0.18969713151454926)","(0.4438706636428833, 0.5160109400749207, 0.14393596351146698)","(0.5120876431465149, 0.45745354890823364, -0.14836081862449646)","(0.4953581392765045, 0.4483289122581482, 0.14798888564109802)","(0.5392318367958069, 0.3436279892921448, -0.1760370433330536)","(0.5353403091430664, 0.33773332834243774, 0.09187685698270798)","(0.5335626602172852, 0.20972248911857605, -0.15558508038520813)","(0.5313881039619446, 0.21286241710186005, 0.12594740092754364)","(0.5141968131065369, 0.198251873254776, -0.15292535722255707)","(0.5141243934631348, 0.2014300525188446, 0.12304255366325378)","(0.566810667514801, 0.14703330397605896, -0.2199857234954834)","(0.5682528614997864, 0.15390335023403168, 0.018418747931718826)"
"(0.6042462587356567, 0.5560839176177979, 0.0413791723549366)","(0.6195359826087952, 0.561153769493103, 0.0005728976684622467)","(0.6200348138809204, 0.5630054473876953, 0.0004972011083737016)","(0.620356023311615, 0.5649442672729492, 0.00040781142888590693)","(0.6185410022735596, 0.5592626333236694, 0.04638148844242096)","(0.6185480952262878, 0.5595589876174927, 0.046608276665210724)","(0.6184787154197693, 0.5599114298820496, 0.04676419496536255)","(0.6117274761199951, 0.5784503817558289, -0.07672866433858871)","(0.6087678670883179, 0.5723264217376709, 0.13218851387500763)","(0.5903875827789307, 0.5612941384315491, 0.02333289012312889)","(0.5892826914787292, 0.5582305192947388, 0.08374063670635223)","(0.5424174666404724, 0.6040483713150024, -0.146462544798851)","(0.5156152844429016, 0.5809449553489685, 0.24201735854148865)","(0.40238839387893677, 0.6151382923126221, -0.2753840386867523)","(0.4024396538734436, 0.5888494253158569, 0.26487573981285095)","(0.436847984790802, 0.5438200235366821, -0.20716723799705505)","(0.4302564263343811, 0.5292684435844421, 0.16626803576946259)","(0.4420454800128937, 0.5272350907325745, -0.24510087072849274)","(0.4362112283706665, 0.5109853148460388, 0.1623484045267105)","(0.44884932041168213, 0.5268611311912537, -0.2074703574180603)","(0.44192153215408325, 0.5104101300239563, 0.11488271504640579)","(0.45018044114112854, 0.531268298625946, -0.19000057876110077)","(0.4435361623764038, 0.5160025358200073, 0.14422976970672607)","(0.5122672319412231, 0.45737624168395996, -0.14843706786632538)","(0.4956219494342804, 0.44800347089767456, 0.14806684851646423)","(0.5391334295272827, 0.3432847559452057, -0.17607922852039337)","(0.5351438522338867, 0.33723708987236023, 0.09298776835203171)","(0.5335610508918762, 0.20973101258277893, -0.1550341099500656)","(0.5313847661018372, 0.21285554766654968, 0.12914465367794037)","(0.5142275094985962, 0.1982523500919342, -0.15230436623096466)","(0.5141550898551941, 0.2014404833316803, 0.12662403285503387)","(0.5658776164054871, 0.1470545381307602, -0.2190002053976059)","(0.5681229829788208, 0.15385523438453674, 0.023483004420995712)"
